first_week_day,last_week_day,age_group,gender,weekly_tests_num,weekly_cases,weekly_deceased
2020-07-26,2020-08-01,20-24,זכר,5672,781.0,0.0
2020-07-26,2020-08-01,20-24,לא ידוע,<15,0.0,0.0
2020-07-26,2020-08-01,20-24,נקבה,5804,615.0,0.0
2020-07-26,2020-08-01,25-29,זכר,4917,447.0,0.0
2020-07-26,2020-08-01,25-29,לא ידוע,<15,0.0,0.0
2020-07-26,2020-08-01,25-29,נקבה,6250,473.0,0.0
2020-07-26,2020-08-01,30-34,זכר,4878,421.0,0.0
2020-07-26,2020-08-01,30-34,לא ידוע,21,<15,0.0
2020-07-26,2020-08-01,30-34,נקבה,6476,412.0,0.0
2020-07-26,2020-08-01,35-39,זכר,4210,312.0,0.0
2020-07-26,2020-08-01,35-39,לא ידוע,24,0.0,0.0
2020-07-26,2020-08-01,35-39,נקבה,5798,357.0,0.0
2020-07-26,2020-08-01,40-44,זכר,3825,350.0,0.0
2020-07-26,2020-08-01,40-44,לא ידוע,18,0.0,0.0
2020-07-26,2020-08-01,40-44,נקבה,5667,386.0,0.0
2020-07-26,2020-08-01,45-49,זכר,3332,305.0,<15
2020-07-26,2020-08-01,45-49,לא ידוע,25,<15,0.0
2020-07-26,2020-08-01,45-49,נקבה,5262,368.0,0.0
2020-07-26,2020-08-01,50-54,זכר,2801,278.0,<15
2020-07-26,2020-08-01,50-54,לא ידוע,<15,<15,0.0
2020-07-26,2020-08-01,50-54,נקבה,4848,290.0,0.0
2020-07-26,2020-08-01,55-59,זכר,2675,230.0,<15
2020-07-26,2020-08-01,55-59,לא ידוע,<15,0.0,0.0
2020-07-26,2020-08-01,55-59,נקבה,4400,236.0,<15
2020-07-26,2020-08-01,60-64,זכר,2426,205.0,<15
2020-07-26,2020-08-01,60-64,לא ידוע,<15,0.0,0.0
2020-07-26,2020-08-01,60-64,נקבה,3976,197.0,<15
2020-07-26,2020-08-01,65-69,זכר,2225,155.0,<15
2020-07-26,2020-08-01,65-69,לא ידוע,<15,0.0,0.0
2020-07-26,2020-08-01,65-69,נקבה,2954,137.0,<15
2020-07-26,2020-08-01,70-74,זכר,2081,99.0,<15
2020-07-26,2020-08-01,70-74,לא ידוע,<15,0.0,0.0
2020-07-26,2020-08-01,70-74,נקבה,2582,88.0,<15
2020-07-26,2020-08-01,75-79,זכר,1318,71.0,<15
2020-07-26,2020-08-01,75-79,לא ידוע,<15,<15,0.0
2020-07-26,2020-08-01,75-79,נקבה,1834,64.0,<15
2020-07-26,2020-08-01,80+,זכר,3700,73.0,17.0
2020-07-26,2020-08-01,80+,לא ידוע,<15,0.0,0.0
2020-07-26,2020-08-01,80+,נקבה,8755,138.0,31.0
2020-07-26,2020-08-01,NULL,זכר,1056,30.0,0.0
2020-07-26,2020-08-01,NULL,לא ידוע,516,<15,0.0
2020-07-26,2020-08-01,NULL,נקבה,796,17.0,0.0
2020-08-02,2020-08-08,0-19,זכר,13269,1681.0,0.0
2020-08-02,2020-08-08,0-19,לא ידוע,74,<15,0.0
2020-08-02,2020-08-08,0-19,נקבה,11861,1449.0,0.0
2020-08-02,2020-08-08,20-24,זכר,4613,601.0,0.0
2020-08-02,2020-08-08,20-24,לא ידוע,<15,0.0,0.0
2020-08-02,2020-08-08,20-24,נקבה,4948,530.0,0.0
2020-08-02,2020-08-08,25-29,זכר,4580,406.0,0.0
2020-08-02,2020-08-08,25-29,לא ידוע,<15,0.0,0.0
2020-08-02,2020-08-08,25-29,נקבה,5886,408.0,0.0
2020-08-02,2020-08-08,30-34,זכר,4802,364.0,0.0
2020-08-02,2020-08-08,30-34,לא ידוע,26,0.0,0.0
2020-08-02,2020-08-08,30-34,נקבה,6523,350.0,0.0
2020-08-02,2020-08-08,35-39,זכר,4529,334.0,0.0
2020-08-02,2020-08-08,35-39,לא ידוע,26,<15,0.0
2020-08-02,2020-08-08,35-39,נקבה,5999,345.0,0.0
2020-08-02,2020-08-08,40-44,זכר,3923,354.0,<15
2020-08-02,2020-08-08,40-44,לא ידוע,20,0.0,0.0
2020-08-02,2020-08-08,40-44,נקבה,5828,331.0,<15
2020-08-02,2020-08-08,45-49,זכר,3572,283.0,0.0
2020-08-02,2020-08-08,45-49,לא ידוע,16,<15,0.0
2020-08-02,2020-08-08,45-49,נקבה,5813,306.0,0.0
2020-08-02,2020-08-08,50-54,זכר,3067,284.0,<15
2020-08-02,2020-08-08,50-54,לא ידוע,<15,<15,0.0
2020-08-02,2020-08-08,50-54,נקבה,5308,283.0,0.0
2020-08-02,2020-08-08,55-59,זכר,2741,203.0,<15
2020-08-02,2020-08-08,55-59,לא ידוע,<15,<15,0.0
2020-08-02,2020-08-08,55-59,נקבה,4866,235.0,<15
2020-08-02,2020-08-08,60-64,זכר,2660,200.0,<15
2020-08-02,2020-08-08,60-64,לא ידוע,<15,0.0,0.0
2020-08-02,2020-08-08,60-64,נקבה,4576,205.0,0.0
2020-08-02,2020-08-08,65-69,זכר,2503,168.0,<15
2020-08-02,2020-08-08,65-69,לא ידוע,<15,0.0,0.0
2020-08-02,2020-08-08,65-69,נקבה,3524,128.0,<15
2020-08-02,2020-08-08,70-74,זכר,2292,113.0,<15
2020-08-02,2020-08-08,70-74,לא ידוע,<15,0.0,0.0
2020-08-02,2020-08-08,70-74,נקבה,3266,100.0,<15
2020-08-02,2020-08-08,75-79,זכר,1561,77.0,<15
2020-08-02,2020-08-08,75-79,לא ידוע,<15,0.0,0.0
2020-08-02,2020-08-08,75-79,נקבה,2248,62.0,<15
2020-08-02,2020-08-08,80+,זכר,4448,100.0,28.0
2020-08-02,2020-08-08,80+,לא ידוע,<15,0.0,0.0
2020-08-02,2020-08-08,80+,נקבה,9904,135.0,26.0
2020-08-02,2020-08-08,NULL,זכר,1051,36.0,0.0
2020-08-02,2020-08-08,NULL,לא ידוע,488,<15,0.0
2020-08-02,2020-08-08,NULL,נקבה,844,19.0,0.0
2020-08-09,2020-08-15,0-19,זכר,11736,1475.0,0.0
2020-08-09,2020-08-15,0-19,לא ידוע,141,51.0,0.0
2020-08-09,2020-08-15,0-19,נקבה,10894,1412.0,0.0
2020-08-09,2020-08-15,20-24,זכר,4768,515.0,0.0
2020-08-09,2020-08-15,20-24,לא ידוע,<15,0.0,0.0
2020-08-09,2020-08-15,20-24,נקבה,5283,547.0,0.0
2020-08-09,2020-08-15,25-29,זכר,4852,354.0,0.0
2020-08-09,2020-08-15,25-29,לא ידוע,<15,<15,0.0
2020-08-09,2020-08-15,25-29,נקבה,6289,492.0,<15
2020-08-09,2020-08-15,30-34,זכר,4894,372.0,0.0
2020-08-09,2020-08-15,30-34,לא ידוע,22,<15,0.0
2020-08-09,2020-08-15,30-34,נקבה,6715,410.0,0.0
2020-08-09,2020-08-15,35-39,זכר,4576,297.0,0.0
2020-08-09,2020-08-15,35-39,לא ידוע,19,0.0,0.0
2020-08-09,2020-08-15,35-39,נקבה,6222,333.0,0.0
2020-08-09,2020-08-15,40-44,זכר,4012,303.0,0.0
2020-08-09,2020-08-15,40-44,לא ידוע,23,<15,0.0
2020-08-09,2020-08-15,40-44,נקבה,6002,366.0,0.0
2020-08-09,2020-08-15,45-49,זכר,3801,302.0,0.0
2020-08-09,2020-08-15,45-49,לא ידוע,20,<15,0.0
2020-08-09,2020-08-15,45-49,נקבה,6103,314.0,0.0
2020-08-09,2020-08-15,50-54,זכר,3316,236.0,<15
2020-08-09,2020-08-15,50-54,לא ידוע,<15,<15,0.0
2020-08-09,2020-08-15,50-54,נקבה,5736,280.0,0.0
2020-08-09,2020-08-15,55-59,זכר,3009,226.0,<15
2020-08-09,2020-08-15,55-59,לא ידוע,<15,0.0,0.0
2020-08-09,2020-08-15,55-59,נקבה,5282,253.0,<15
2020-08-09,2020-08-15,60-64,זכר,2720,197.0,<15
2020-08-09,2020-08-15,60-64,לא ידוע,<15,0.0,0.0
2020-08-09,2020-08-15,60-64,נקבה,4987,188.0,<15
2020-08-09,2020-08-15,65-69,זכר,2558,173.0,<15
2020-08-09,2020-08-15,65-69,לא ידוע,<15,0.0,0.0
2020-08-09,2020-08-15,65-69,נקבה,3688,134.0,<15
2020-08-09,2020-08-15,70-74,זכר,2233,106.0,<15
2020-08-09,2020-08-15,70-74,לא ידוע,<15,0.0,0.0
2020-08-09,2020-08-15,70-74,נקבה,3259,97.0,<15
2020-08-09,2020-08-15,75-79,זכר,1487,72.0,<15
2020-08-09,2020-08-15,75-79,נקבה,2194,54.0,<15
2020-08-09,2020-08-15,80+,זכר,4033,81.0,23.0
2020-08-09,2020-08-15,80+,נקבה,9354,119.0,33.0
2020-08-09,2020-08-15,NULL,זכר,1169,58.0,0.0
2020-08-09,2020-08-15,NULL,לא ידוע,477,<15,0.0
2020-08-09,2020-08-15,NULL,נקבה,863,25.0,0.0
2020-08-16,2020-08-22,0-19,זכר,16786,1377.0,0.0
2020-08-16,2020-08-22,0-19,לא ידוע,120,46.0,0.0
2020-08-16,2020-08-22,0-19,נקבה,11004,1370.0,0.0
2020-08-16,2020-08-22,20-24,זכר,7863,478.0,0.0
2020-08-16,2020-08-22,20-24,לא ידוע,<15,0.0,0.0
2020-08-16,2020-08-22,20-24,נקבה,5960,616.0,0.0
2020-08-16,2020-08-22,25-29,זכר,5229,353.0,0.0
2020-08-16,2020-08-22,25-29,לא ידוע,<15,0.0,0.0
2020-08-16,2020-08-22,25-29,נקבה,6568,483.0,0.0
2020-08-16,2020-08-22,30-34,זכר,5155,354.0,0.0
2020-08-16,2020-08-22,30-34,לא ידוע,19,0.0,0.0
2020-08-16,2020-08-22,30-34,נקבה,6977,381.0,0.0
2020-08-16,2020-08-22,35-39,זכר,4632,279.0,<15
2020-08-16,2020-08-22,35-39,לא ידוע,18,<15,0.0
2020-08-16,2020-08-22,35-39,נקבה,6293,306.0,0.0
2020-08-16,2020-08-22,40-44,זכר,4104,249.0,0.0
2020-08-16,2020-08-22,40-44,לא ידוע,<15,0.0,0.0
2020-08-16,2020-08-22,40-44,נקבה,6046,304.0,0.0
2020-08-16,2020-08-22,45-49,זכר,3856,286.0,0.0
2020-08-16,2020-08-22,45-49,לא ידוע,17,<15,0.0
2020-08-16,2020-08-22,45-49,נקבה,6289,360.0,<15
2020-08-16,2020-08-22,50-54,זכר,3493,270.0,<15
2020-08-16,2020-08-22,50-54,לא ידוע,<15,0.0,0.0
2020-08-16,2020-08-22,50-54,נקבה,6055,279.0,<15
2020-08-16,2020-08-22,55-59,זכר,3145,199.0,<15
2020-08-16,2020-08-22,55-59,לא ידוע,<15,0.0,0.0
2020-08-16,2020-08-22,55-59,נקבה,5516,255.0,0.0
2020-08-16,2020-08-22,60-64,זכר,2778,180.0,<15
2020-08-16,2020-08-22,60-64,לא ידוע,<15,0.0,0.0
2020-08-16,2020-08-22,60-64,נקבה,5241,207.0,<15
2020-08-16,2020-08-22,65-69,זכר,2569,140.0,<15
2020-08-16,2020-08-22,65-69,לא ידוע,<15,0.0,0.0
2020-08-16,2020-08-22,65-69,נקבה,3781,156.0,<15
2020-08-16,2020-08-22,70-74,זכר,2281,114.0,<15
2020-08-16,2020-08-22,70-74,לא ידוע,<15,<15,0.0
2020-08-16,2020-08-22,70-74,נקבה,3103,107.0,<15
2020-08-16,2020-08-22,75-79,זכר,1427,64.0,<15
2020-08-16,2020-08-22,75-79,לא ידוע,<15,0.0,0.0
2020-08-16,2020-08-22,75-79,נקבה,2003,77.0,<15
2020-08-16,2020-08-22,80+,זכר,4004,116.0,28.0
2020-08-16,2020-08-22,80+,לא ידוע,<15,0.0,0.0
2020-08-16,2020-08-22,80+,נקבה,9264,200.0,21.0
2020-08-16,2020-08-22,NULL,זכר,1087,36.0,0.0
2020-08-16,2020-08-22,NULL,לא ידוע,546,<15,0.0
2020-08-16,2020-08-22,NULL,נקבה,963,40.0,0.0
2020-08-23,2020-08-29,0-19,זכר,19468,1602.0,0.0
2020-08-23,2020-08-29,0-19,לא ידוע,96,29.0,0.0
2020-08-23,2020-08-29,0-19,נקבה,13510,1599.0,0.0
2020-08-23,2020-08-29,20-24,זכר,9239,568.0,0.0
2020-08-23,2020-08-29,20-24,לא ידוע,<15,<15,0.0
2020-08-23,2020-08-29,20-24,נקבה,6664,715.0,0.0
2020-08-23,2020-08-29,25-29,זכר,6370,454.0,0.0
2020-08-23,2020-08-29,25-29,לא ידוע,<15,<15,0.0
2020-08-23,2020-08-29,25-29,נקבה,7589,542.0,0.0
2020-08-23,2020-08-29,30-34,זכר,5686,358.0,0.0
2020-08-23,2020-08-29,30-34,לא ידוע,27,0.0,0.0
2020-08-23,2020-08-29,30-34,נקבה,7429,499.0,0.0
2020-08-23,2020-08-29,35-39,זכר,5239,366.0,0.0
2020-08-23,2020-08-29,35-39,לא ידוע,29,0.0,0.0
2020-08-23,2020-08-29,35-39,נקבה,6742,414.0,0.0
2020-08-23,2020-08-29,40-44,זכר,4610,301.0,0.0
2020-08-23,2020-08-29,40-44,לא ידוע,19,<15,0.0
2020-08-23,2020-08-29,40-44,נקבה,6775,446.0,0.0
2020-08-23,2020-08-29,45-49,זכר,4558,356.0,0.0
2020-08-23,2020-08-29,45-49,לא ידוע,<15,0.0,0.0
2020-08-23,2020-08-29,45-49,נקבה,6939,468.0,0.0
2020-08-23,2020-08-29,50-54,זכר,4086,279.0,<15
2020-08-23,2020-08-29,50-54,לא ידוע,<15,0.0,0.0
2020-08-23,2020-08-29,50-54,נקבה,6577,360.0,<15
2020-08-23,2020-08-29,55-59,זכר,3697,258.0,<15
2020-08-23,2020-08-29,55-59,לא ידוע,<15,0.0,0.0
2020-08-23,2020-08-29,55-59,נקבה,6144,355.0,<15
2020-08-23,2020-08-29,60-64,זכר,3448,234.0,<15
2020-08-23,2020-08-29,60-64,לא ידוע,<15,0.0,0.0
2020-08-23,2020-08-29,60-64,נקבה,5547,242.0,<15
2020-08-23,2020-08-29,65-69,זכר,3002,172.0,<15
2020-08-23,2020-08-29,65-69,לא ידוע,<15,0.0,0.0
2020-08-23,2020-08-29,65-69,נקבה,4009,182.0,<15
2020-08-23,2020-08-29,70-74,זכר,2484,113.0,<15
2020-08-23,2020-08-29,70-74,נקבה,3234,136.0,<15
2020-08-23,2020-08-29,75-79,זכר,1721,78.0,<15
2020-08-23,2020-08-29,75-79,נקבה,1988,79.0,<15
2020-08-23,2020-08-29,80+,זכר,4017,107.0,21.0
2020-08-23,2020-08-29,80+,לא ידוע,<15,0.0,0.0
2020-08-23,2020-08-29,80+,נקבה,9406,176.0,25.0
2020-08-23,2020-08-29,NULL,זכר,1355,39.0,0.0
2020-08-23,2020-08-29,NULL,לא ידוע,485,<15,0.0
2020-08-23,2020-08-29,NULL,נקבה,1206,47.0,0.0
2020-08-30,2020-09-05,0-19,זכר,21721,3300.0,0.0
2020-08-30,2020-09-05,0-19,לא ידוע,102,32.0,0.0
2020-08-30,2020-09-05,0-19,נקבה,15717,1791.0,<15
2020-08-30,2020-09-05,20-24,זכר,9346,1252.0,0.0
2020-08-30,2020-09-05,20-24,לא ידוע,<15,<15,0.0
2020-08-30,2020-09-05,20-24,נקבה,7386,785.0,0.0
2020-08-30,2020-09-05,25-29,זכר,6935,599.0,0.0
2020-08-30,2020-09-05,25-29,לא ידוע,<15,<15,0.0
2020-08-30,2020-09-05,25-29,נקבה,8215,616.0,0.0
2020-08-30,2020-09-05,30-34,זכר,6354,490.0,0.0
2020-08-30,2020-09-05,30-34,לא ידוע,22,<15,0.0
2020-08-30,2020-09-05,30-34,נקבה,8261,548.0,0.0
2020-08-30,2020-09-05,35-39,זכר,5733,422.0,0.0
2020-08-30,2020-09-05,35-39,לא ידוע,<15,<15,0.0
2020-08-30,2020-09-05,35-39,נקבה,7425,499.0,0.0
2020-08-30,2020-09-05,40-44,זכר,5167,417.0,0.0
2020-08-30,2020-09-05,40-44,לא ידוע,<15,0.0,0.0
2020-08-30,2020-09-05,40-44,נקבה,7141,482.0,0.0
2020-08-30,2020-09-05,45-49,זכר,5095,440.0,0.0
2020-08-30,2020-09-05,45-49,לא ידוע,15,<15,0.0
2020-08-30,2020-09-05,45-49,נקבה,7460,503.0,<15
2020-08-30,2020-09-05,50-54,זכר,4475,416.0,<15
2020-08-30,2020-09-05,50-54,לא ידוע,<15,0.0,0.0
2020-08-30,2020-09-05,50-54,נקבה,6848,425.0,0.0
2020-08-30,2020-09-05,55-59,זכר,3853,296.0,<15
2020-08-30,2020-09-05,55-59,לא ידוע,<15,0.0,0.0
2020-08-30,2020-09-05,55-59,נקבה,6095,347.0,<15
2020-08-30,2020-09-05,60-64,זכר,3428,276.0,<15
2020-08-30,2020-09-05,60-64,לא ידוע,<15,0.0,0.0
2020-08-30,2020-09-05,60-64,נקבה,5462,281.0,<15
2020-08-30,2020-09-05,65-69,זכר,3026,219.0,<15
2020-08-30,2020-09-05,65-69,לא ידוע,<15,0.0,0.0
2020-08-30,2020-09-05,65-69,נקבה,3861,205.0,<15
2020-08-30,2020-09-05,70-74,זכר,2510,138.0,<15
2020-08-30,2020-09-05,70-74,לא ידוע,<15,0.0,0.0
2020-08-30,2020-09-05,70-74,נקבה,3143,123.0,<15
2020-08-30,2020-09-05,75-79,זכר,1463,92.0,<15
2020-08-30,2020-09-05,75-79,לא ידוע,<15,0.0,0.0
2020-08-30,2020-09-05,75-79,נקבה,1961,103.0,<15
2020-08-30,2020-09-05,80+,זכר,3792,131.0,29.0
2020-08-30,2020-09-05,80+,לא ידוע,<15,0.0,0.0
2020-08-30,2020-09-05,80+,נקבה,9124,195.0,34.0
2020-08-30,2020-09-05,NULL,זכר,1382,29.0,0.0
2020-08-30,2020-09-05,NULL,לא ידוע,549,<15,0.0
2020-08-30,2020-09-05,NULL,נקבה,1063,44.0,0.0
2020-09-06,2020-09-12,0-19,זכר,41196,5151.0,0.0
2020-09-06,2020-09-12,0-19,לא ידוע,179,42.0,0.0
2020-09-06,2020-09-12,0-19,נקבה,35602,3253.0,0.0
2020-09-06,2020-09-12,20-24,זכר,10577,1659.0,0.0
2020-09-06,2020-09-12,20-24,לא ידוע,<15,<15,0.0
2020-09-06,2020-09-12,20-24,נקבה,10095,1127.0,0.0
2020-09-06,2020-09-12,25-29,זכר,9001,1023.0,0.0
2020-09-06,2020-09-12,25-29,לא ידוע,<15,<15,0.0
2020-09-06,2020-09-12,25-29,נקבה,11210,1018.0,0.0
2020-09-06,2020-09-12,30-34,זכר,8684,743.0,<15
2020-09-06,2020-09-12,30-34,לא ידוע,24,0.0,0.0
2020-09-06,2020-09-12,30-34,נקבה,11506,831.0,0.0
2020-09-06,2020-09-12,35-39,זכר,8148,722.0,<15
2020-09-06,2020-09-12,35-39,לא ידוע,19,<15,0.0
2020-09-06,2020-09-12,35-39,נקבה,11045,851.0,0.0
2020-09-06,2020-09-12,40-44,זכר,7135,632.0,<15
2020-09-06,2020-09-12,40-44,לא ידוע,22,<15,0.0
2020-09-06,2020-09-12,40-44,נקבה,10550,800.0,0.0
2020-09-06,2020-09-12,45-49,זכר,6625,645.0,<15
2020-09-06,2020-09-12,45-49,לא ידוע,<15,<15,0.0
2020-09-06,2020-09-12,45-49,נקבה,10160,759.0,0.0
2020-09-06,2020-09-12,50-54,זכר,5731,567.0,<15
2020-09-06,2020-09-12,50-54,לא ידוע,<15,<15,0.0
2020-09-06,2020-09-12,50-54,נקבה,9054,623.0,0.0
2020-09-06,2020-09-12,55-59,זכר,4734,445.0,<15
2020-09-06,2020-09-12,55-59,לא ידוע,<15,<15,0.0
2020-09-06,2020-09-12,55-59,נקבה,7713,514.0,0.0
2020-09-06,2020-09-12,60-64,זכר,4290,378.0,<15
2020-09-06,2020-09-12,60-64,לא ידוע,<15,0.0,0.0
2020-09-06,2020-09-12,60-64,נקבה,6788,405.0,<15
2020-09-06,2020-09-12,65-69,זכר,3731,286.0,<15
2020-09-06,2020-09-12,65-69,לא ידוע,<15,0.0,0.0
2020-09-06,2020-09-12,65-69,נקבה,4698,267.0,<15
2020-09-06,2020-09-12,70-74,זכר,2898,197.0,<15
2020-09-06,2020-09-12,70-74,לא ידוע,<15,0.0,0.0
2020-09-06,2020-09-12,70-74,נקבה,3737,178.0,<15
2020-09-06,2020-09-12,75-79,זכר,1825,123.0,<15
2020-09-06,2020-09-12,75-79,נקבה,2440,137.0,<15
2020-09-06,2020-09-12,80+,זכר,4205,163.0,34.0
2020-09-06,2020-09-12,80+,לא ידוע,<15,<15,0.0
2020-09-06,2020-09-12,80+,נקבה,9037,224.0,27.0
2020-09-06,2020-09-12,NULL,זכר,1406,67.0,0.0
2020-09-06,2020-09-12,NULL,לא ידוע,539,<15,0.0
2020-09-06,2020-09-12,NULL,נקבה,1115,49.0,<15
2020-09-13,2020-09-19,0-19,זכר,55531,6491.0,<15
2020-09-13,2020-09-19,0-19,לא ידוע,188,31.0,0.0
2020-09-13,2020-09-19,0-19,נקבה,49858,4637.0,0.0
2020-09-13,2020-09-19,20-24,זכר,12445,2238.0,0.0
2020-09-13,2020-09-19,20-24,לא ידוע,<15,<15,0.0
2020-09-13,2020-09-19,20-24,נקבה,12660,1574.0,0.0
2020-09-13,2020-09-19,25-29,זכר,11542,1397.0,0.0
2020-09-13,2020-09-19,25-29,לא ידוע,<15,0.0,0.0
2020-09-13,2020-09-19,25-29,נקבה,14360,1333.0,0.0
2020-09-13,2020-09-19,30-34,זכר,11424,1085.0,0.0
2020-09-13,2020-09-19,30-34,לא ידוע,16,0.0,0.0
2020-09-13,2020-09-19,30-34,נקבה,15144,1208.0,0.0
2020-09-13,2020-09-19,35-39,זכר,10913,1040.0,0.0
2020-09-13,2020-09-19,35-39,לא ידוע,18,<15,0.0
2020-09-13,2020-09-19,35-39,נקבה,14228,1107.0,0.0
2020-09-13,2020-09-19,40-44,זכר,9589,1036.0,<15
2020-09-13,2020-09-19,40-44,לא ידוע,18,<15,0.0
2020-09-13,2020-09-19,40-44,נקבה,13222,1073.0,0.0
2020-09-13,2020-09-19,45-49,זכר,8343,927.0,<15
2020-09-13,2020-09-19,45-49,לא ידוע,15,<15,0.0
2020-09-13,2020-09-19,45-49,נקבה,12217,1074.0,0.0
2020-09-13,2020-09-19,50-54,זכר,6844,751.0,<15
2020-09-13,2020-09-19,50-54,לא ידוע,<15,<15,0.0
2020-09-13,2020-09-19,50-54,נקבה,10468,846.0,<15
2020-09-13,2020-09-19,55-59,זכר,5740,653.0,<15
2020-09-13,2020-09-19,55-59,לא ידוע,<15,<15,0.0
2020-09-13,2020-09-19,55-59,נקבה,8826,705.0,<15
2020-09-13,2020-09-19,60-64,זכר,5141,545.0,<15
2020-09-13,2020-09-19,60-64,לא ידוע,<15,0.0,0.0
2020-09-13,2020-09-19,60-64,נקבה,7445,519.0,<15
2020-09-13,2020-09-19,65-69,זכר,4427,415.0,<15
2020-09-13,2020-09-19,65-69,לא ידוע,<15,<15,0.0
2020-09-13,2020-09-19,65-69,נקבה,5305,394.0,<15
2020-09-13,2020-09-19,70-74,זכר,3450,306.0,15.0
2020-09-13,2020-09-19,70-74,לא ידוע,<15,<15,0.0
2020-09-13,2020-09-19,70-74,נקבה,4147,244.0,<15
2020-09-13,2020-09-19,75-79,זכר,2114,145.0,<15
2020-09-13,2020-09-19,75-79,לא ידוע,<15,0.0,0.0
2020-09-13,2020-09-19,75-79,נקבה,2868,151.0,<15
2020-09-13,2020-09-19,80+,זכר,5071,234.0,29.0
2020-09-13,2020-09-19,80+,נקבה,11025,309.0,38.0
2020-09-13,2020-09-19,NULL,זכר,1812,70.0,0.0
2020-09-13,2020-09-19,NULL,לא ידוע,649,17.0,0.0
2020-09-13,2020-09-19,NULL,נקבה,1399,59.0,0.0
2020-09-20,2020-09-26,0-19,זכר,47180,7621.0,0.0
2020-09-20,2020-09-26,0-19,לא ידוע,178,29.0,0.0
2020-09-20,2020-09-26,0-19,נקבה,42854,5700.0,0.0
2020-09-20,2020-09-26,20-24,זכר,14021,2831.0,0.0
2020-09-20,2020-09-26,20-24,לא ידוע,<15,<15,0.0
2020-09-20,2020-09-26,20-24,נקבה,13865,2162.0,0.0
2020-09-20,2020-09-26,25-29,זכר,12338,1849.0,0.0
2020-09-20,2020-09-26,25-29,לא ידוע,<15,0.0,0.0
2020-09-20,2020-09-26,25-29,נקבה,14589,1770.0,0.0
2020-09-20,2020-09-26,30-34,זכר,11809,1638.0,0.0
2020-09-20,2020-09-26,30-34,לא ידוע,22,0.0,0.0
2020-09-20,2020-09-26,30-34,נקבה,14471,1553.0,0.0
2020-09-20,2020-09-26,35-39,זכר,11042,1497.0,0.0
2020-09-20,2020-09-26,35-39,לא ידוע,20,<15,0.0
2020-09-20,2020-09-26,35-39,נקבה,13751,1425.0,<15
2020-09-20,2020-09-26,40-44,זכר,9986,1467.0,0.0
2020-09-20,2020-09-26,40-44,לא ידוע,21,<15,0.0
2020-09-20,2020-09-26,40-44,נקבה,13494,1414.0,<15
2020-09-20,2020-09-26,45-49,זכר,9247,1361.0,0.0
2020-09-20,2020-09-26,45-49,לא ידוע,15,<15,0.0
2020-09-20,2020-09-26,45-49,נקבה,13027,1337.0,<15
2020-09-20,2020-09-26,50-54,זכר,7736,1163.0,<15
2020-09-20,2020-09-26,50-54,לא ידוע,<15,<15,0.0
2020-09-20,2020-09-26,50-54,נקבה,11872,1262.0,<15
2020-09-20,2020-09-26,55-59,זכר,6715,1020.0,<15
2020-09-20,2020-09-26,55-59,לא ידוע,<15,<15,0.0
2020-09-20,2020-09-26,55-59,נקבה,10146,933.0,0.0
2020-09-20,2020-09-26,60-64,זכר,6103,865.0,<15
2020-09-20,2020-09-26,60-64,לא ידוע,<15,0.0,0.0
2020-09-20,2020-09-26,60-64,נקבה,8771,692.0,<15
2020-09-20,2020-09-26,65-69,זכר,5119,662.0,<15
2020-09-20,2020-09-26,65-69,לא ידוע,<15,0.0,0.0
2020-09-20,2020-09-26,65-69,נקבה,6373,552.0,<15
2020-09-20,2020-09-26,70-74,זכר,3937,427.0,16.0
2020-09-20,2020-09-26,70-74,נקבה,5110,360.0,<15
2020-09-20,2020-09-26,75-79,זכר,2513,242.0,<15
2020-09-20,2020-09-26,75-79,לא ידוע,<15,0.0,0.0
2020-09-20,2020-09-26,75-79,נקבה,3449,213.0,<15
2020-09-20,2020-09-26,80+,זכר,6113,344.0,55.0
2020-09-20,2020-09-26,80+,לא ידוע,24,<15,0.0
2020-09-20,2020-09-26,80+,נקבה,14158,460.0,58.0
2020-09-20,2020-09-26,NULL,זכר,1603,108.0,0.0
2020-09-20,2020-09-26,NULL,לא ידוע,657,24.0,0.0
2020-09-20,2020-09-26,NULL,נקבה,1367,102.0,0.0
2020-09-27,2020-10-03,0-19,זכר,37173,6332.0,0.0
2020-09-27,2020-10-03,0-19,לא ידוע,170,31.0,0.0
2020-09-27,2020-10-03,0-19,נקבה,33432,4887.0,0.0
2020-09-27,2020-10-03,20-24,זכר,12160,2417.0,0.0
2020-09-27,2020-10-03,20-24,לא ידוע,<15,0.0,0.0
2020-09-27,2020-10-03,20-24,נקבה,11651,1759.0,0.0
2020-09-27,2020-10-03,25-29,זכר,10315,1682.0,0.0
2020-09-27,2020-10-03,25-29,לא ידוע,<15,0.0,0.0
2020-09-27,2020-10-03,25-29,נקבה,12007,1444.0,0.0
2020-09-27,2020-10-03,30-34,זכר,9656,1450.0,0.0
2020-09-27,2020-10-03,30-34,לא ידוע,<15,<15,0.0
2020-09-27,2020-10-03,30-34,נקבה,11399,1173.0,0.0
2020-09-27,2020-10-03,35-39,זכר,8527,1334.0,<15
2020-09-27,2020-10-03,35-39,לא ידוע,<15,<15,0.0
2020-09-27,2020-10-03,35-39,נקבה,10462,1083.0,0.0
2020-09-27,2020-10-03,40-44,זכר,7599,1135.0,<15
2020-09-27,2020-10-03,40-44,לא ידוע,<15,<15,0.0
