,iso_code,date,total_cases_per_million,total_deaths_per_million
26763,HUN,2020-04-14,156.516,12.629000000000001
26764,HUN,2020-04-15,163.452,13.870999999999999
26765,HUN,2020-04-16,171.00799999999998,14.699000000000002
26766,HUN,2020-04-17,182.49900000000002,16.148
26767,HUN,2020-04-18,189.84799999999998,17.805
26768,HUN,2020-04-19,198.33599999999998,19.565
26769,HUN,2020-04-20,205.37599999999998,20.6
26770,HUN,2020-04-21,217.176,22.049
26771,HUN,2020-04-22,224.423,23.291
26772,HUN,2020-04-23,236.43,24.74
26773,HUN,2020-04-24,252.889,27.121
26774,HUN,2020-04-25,252.889,27.121
26775,HUN,2020-04-26,258.79,28.156
26776,HUN,2020-04-27,267.382,28.984
26777,HUN,2020-04-28,274.214,30.123
26778,HUN,2020-04-29,282.288,31.055
26779,HUN,2020-04-30,287.257,32.297
26780,HUN,2020-05-01,296.366,33.436
26781,HUN,2020-05-02,304.54400000000004,34.678000000000004
26782,HUN,2020-05-03,310.341,35.195
26783,HUN,2020-05-04,314.171,36.334
26784,HUN,2020-05-05,317.276,37.576
26785,HUN,2020-05-06,322.038,38.611
26786,HUN,2020-05-07,326.075,39.647
26787,HUN,2020-05-08,328.974,40.578
26788,HUN,2020-05-09,332.597,41.924
26789,HUN,2020-05-10,337.772,42.751999999999995
26790,HUN,2020-05-11,339.94599999999997,43.58
26791,HUN,2020-05-12,342.94800000000004,43.994
26792,HUN,2020-05-13,345.847,44.512
26793,HUN,2020-05-14,349.884,45.133
26794,HUN,2020-05-15,353.714,45.754
26795,HUN,2020-05-16,359.51099999999997,46.375
26796,HUN,2020-05-17,363.23699999999997,46.68600000000001
26797,HUN,2020-05-18,365.92900000000003,47.824
26798,HUN,2020-05-19,368.103,48.342
26799,HUN,2020-05-20,372.45,48.652
26800,HUN,2020-05-21,376.901,48.963
26801,HUN,2020-05-22,380.73199999999997,49.273999999999994
26802,HUN,2020-05-23,384.355,49.895
26803,HUN,2020-05-24,387.25300000000004,50.309
26804,HUN,2020-05-25,388.806,50.826
26805,HUN,2020-05-26,390.35900000000004,51.653999999999996
26806,HUN,2020-05-27,392.63599999999997,52.276
26807,HUN,2020-05-28,395.017,52.69
26808,HUN,2020-05-29,397.605,53.518
26809,HUN,2020-05-30,400.296,54.242
26810,HUN,2020-05-31,401.228,54.449
26811,HUN,2020-06-01,402.884,54.553000000000004
26812,HUN,2020-06-02,405.88599999999997,55.07
26813,HUN,2020-06-03,406.921,55.278
26814,HUN,2020-06-04,409.30199999999996,55.795
26815,HUN,2020-06-05,410.958,56.106
26816,HUN,2020-06-06,413.029,56.416000000000004
26817,HUN,2020-06-07,414.892,56.52
26818,HUN,2020-06-08,415.51300000000003,56.727
26819,HUN,2020-06-09,415.82300000000004,56.934
26820,HUN,2020-06-10,416.85900000000004,57.037
26821,HUN,2020-06-11,418.101,57.244
26822,HUN,2020-06-12,419.55,57.451
26823,HUN,2020-06-13,420.689,57.865
26824,HUN,2020-06-14,421.20599999999996,58.176
26825,HUN,2020-06-15,421.931,58.278999999999996
26826,HUN,2020-06-16,422.034,58.486000000000004
26827,HUN,2020-06-17,422.13800000000003,58.693999999999996
26828,HUN,2020-06-18,422.241,58.797
26829,HUN,2020-06-19,422.44800000000004,58.797
26830,HUN,2020-06-20,422.966,59.004
26831,HUN,2020-06-21,423.79400000000004,59.004
26832,HUN,2020-06-22,424.62199999999996,59.211000000000006
26833,HUN,2020-06-23,425.14,59.315
26834,HUN,2020-06-24,425.86400000000003,59.625
26835,HUN,2020-06-25,426.796,59.729
26836,HUN,2020-06-26,427.21,59.832
26837,HUN,2020-06-27,428.349,59.832
26838,HUN,2020-06-28,428.76300000000003,60.143
26839,HUN,2020-06-29,429.07300000000004,60.556999999999995
26840,HUN,2020-06-30,430.10900000000004,60.556999999999995
26841,HUN,2020-07-01,430.316,60.66
26842,HUN,2020-07-02,431.24699999999996,60.763999999999996
26843,HUN,2020-07-03,431.86800000000005,60.867
26844,HUN,2020-07-04,432.075,60.971000000000004
26845,HUN,2020-07-05,433.00699999999995,60.971000000000004
26846,HUN,2020-07-06,433.62800000000004,60.971000000000004
26847,HUN,2020-07-07,435.284,60.971000000000004
26848,HUN,2020-07-08,435.80199999999996,60.971000000000004
26849,HUN,2020-07-09,436.837,61.178000000000004
26850,HUN,2020-07-10,437.148,61.385
26851,HUN,2020-07-11,437.769,61.592
26852,HUN,2020-07-12,438.286,61.592
26853,HUN,2020-07-13,439.63199999999995,61.592
26854,HUN,2020-07-14,440.77099999999996,61.592
26855,HUN,2020-07-15,441.288,61.592
26856,HUN,2020-07-16,442.945,61.592
26857,HUN,2020-07-17,444.394,61.592
26858,HUN,2020-07-18,446.671,61.695
26859,HUN,2020-07-19,448.534,61.695
26860,HUN,2020-07-20,449.156,61.695
26861,HUN,2020-07-21,449.98400000000004,61.695
26862,HUN,2020-07-22,451.95,61.695
26863,HUN,2020-07-23,453.4,61.695
26864,HUN,2020-07-24,455.26300000000003,61.695
26865,HUN,2020-07-25,457.954,61.695
26866,HUN,2020-07-26,459.093,61.695
26867,HUN,2020-07-27,460.439,61.695
26868,HUN,2020-07-28,461.267,61.695
26869,HUN,2020-07-29,462.199,61.695
26870,HUN,2020-07-30,464.165,61.695
26871,HUN,2020-07-31,466.339,61.695
26872,HUN,2020-08-01,468.51300000000003,61.799
26873,HUN,2020-08-02,469.445,61.799
26874,HUN,2020-08-03,470.376,61.799
26875,HUN,2020-08-04,471.30800000000005,61.903
26876,HUN,2020-08-05,472.44699999999995,62.006
26877,HUN,2020-08-06,475.86300000000006,62.11
26878,HUN,2020-08-07,478.347,62.317
26879,HUN,2020-08-08,481.66,62.317
26880,HUN,2020-08-09,486.111,62.317
26881,HUN,2020-08-10,489.73400000000004,62.626999999999995
26882,HUN,2020-08-11,491.287,62.626999999999995
26883,HUN,2020-08-12,493.564,62.626999999999995
26884,HUN,2020-08-13,498.222,62.833999999999996
26885,HUN,2020-08-14,502.36300000000006,62.833999999999996
26886,HUN,2020-08-15,504.847,62.833999999999996
26887,HUN,2020-08-16,508.884,62.938
26888,HUN,2020-08-17,511.99,62.938
26889,HUN,2020-08-18,514.474,63.041000000000004
26890,HUN,2020-08-19,517.7869999999999,63.041000000000004
26891,HUN,2020-08-20,522.341,63.041000000000004
26892,HUN,2020-08-21,527.724,63.248000000000005
26893,HUN,2020-08-22,531.347,63.248000000000005
26894,HUN,2020-08-23,533.625,63.455
26895,HUN,2020-08-24,537.351,63.455
26896,HUN,2020-08-25,539.836,63.559
26897,HUN,2020-08-26,547.3919999999999,63.559
26898,HUN,2020-08-27,556.812,63.559
26899,HUN,2020-08-28,570.476,63.559
26900,HUN,2020-08-29,586.832,63.559
26901,HUN,2020-08-30,617.058,63.559
26902,HUN,2020-08-31,635.484,63.662
26903,HUN,2020-09-01,647.6990000000001,63.766000000000005
26904,HUN,2020-09-02,685.482,64.07600000000001
26905,HUN,2020-09-03,716.6410000000001,64.18
26906,HUN,2020-09-04,764.155,64.283
26907,HUN,2020-09-05,816.948,64.594
26908,HUN,2020-09-06,868.188,64.594
26909,HUN,2020-09-07,927.813,64.697
26910,HUN,2020-09-08,963.112,64.801
26911,HUN,2020-09-09,1005.6569999999999,65.008
26912,HUN,2020-09-10,1054.931,65.215
26913,HUN,2020-09-11,1129.255,65.319
26914,HUN,2020-09-12,1224.076,65.52600000000001
26915,HUN,2020-09-13,1274.177,65.94
26916,HUN,2020-09-14,1361.545,66.457
26917,HUN,2020-09-15,1436.6970000000001,66.87100000000001
26918,HUN,2020-09-16,1496.84,67.699
26919,HUN,2020-09-17,1570.336,68.631
26920,HUN,2020-09-18,1667.745,69.252
26921,HUN,2020-09-19,1751.489,69.873
26922,HUN,2020-09-20,1862.251,70.70100000000001
26923,HUN,2020-09-21,1952.931,71.012
26924,HUN,2020-09-22,2018.457,71.84
26925,HUN,2020-09-23,2116.901,72.668
26926,HUN,2020-09-24,2194.5370000000003,73.393
26927,HUN,2020-09-25,2290.4970000000003,74.324
26928,HUN,2020-09-26,2388.837,75.567
26929,HUN,2020-09-27,2485.831,76.188
26930,HUN,2020-09-28,2558.499,77.533
26931,HUN,2020-09-29,2646.591,78.362
26932,HUN,2020-09-30,2739.135,79.19
26933,HUN,2020-10-01,2826.9159999999997,80.846
26934,HUN,2020-10-02,2963.764,82.60600000000001
26935,HUN,2020-10-03,3076.183,84.055
26936,HUN,2020-10-04,3164.9990000000003,85.09
26937,HUN,2020-10-05,3258.6809999999996,86.229
26938,HUN,2020-10-06,3343.357,88.29899999999999
26939,HUN,2020-10-07,3427.8259999999996,90.78299999999999
26940,HUN,2020-10-08,3524.303,92.95700000000001
26941,HUN,2020-10-09,3646.038,94.51
26942,HUN,2020-10-10,3788.2690000000002,96.58
26943,HUN,2020-10-11,3898.824,98.75399999999999
26944,HUN,2020-10-12,4020.248,100.20299999999999
26945,HUN,2020-10-13,4126.352,103.102
26946,HUN,2020-10-14,4221.585999999999,105.897
26947,HUN,2020-10-15,4319.9259999999995,108.899
26948,HUN,2020-10-16,4453.772,112.315
26949,HUN,2020-10-17,4639.169,114.79899999999999
26950,HUN,2020-10-18,4791.752,118.215
26951,HUN,2020-10-19,4944.748,121.42399999999999
26952,HUN,2020-10-20,5047.126,125.35799999999999
26953,HUN,2020-10-21,5194.429,130.327
26954,HUN,2020-10-22,5404.773,135.088
26955,HUN,2020-10-23,5618.637,139.954
26956,HUN,2020-10-24,5807.036,143.887
26957,HUN,2020-10-25,6133.008000000001,147.51
26958,HUN,2020-10-26,6372.75,152.375
26959,HUN,2020-10-27,6587.96,158.89700000000002
26960,HUN,2020-10-28,6825.115,163.34799999999998
26961,HUN,2020-10-29,7052.229,169.145
26962,HUN,2020-10-30,7392.382,175.87400000000002
26963,HUN,2020-10-31,7796.922,181.153
26964,HUN,2020-11-01,8198.357,188.295
26965,HUN,2020-11-02,8569.048,195.542
26966,HUN,2020-11-03,8981.973,204.237
26967,HUN,2020-11-04,9418.706,213.553
26968,HUN,2020-11-05,9825.317,222.24900000000002
26969,HUN,2020-11-06,10312.773000000001,232.91099999999997
26970,HUN,2020-11-07,10863.271,243.987
26971,HUN,2020-11-08,11347.001,252.372
26972,HUN,2020-11-09,11881.35,258.065
26973,HUN,2020-11-10,12309.906,268.72700000000003
26974,HUN,2020-11-11,12718.276000000002,279.182
26975,HUN,2020-11-12,13124.783000000001,288.188
26976,HUN,2020-11-13,13652.403999999999,298.436
26977,HUN,2020-11-14,14153.007,309.513
26978,HUN,2020-11-15,14591.707,320.589
26979,HUN,2020-11-16,15264.043,330.216
26980,HUN,2020-11-17,15802.636999999999,339.63599999999997
26981,HUN,2020-11-18,16246.72,349.884
26982,HUN,2020-11-19,16713.784,359.407
26983,HUN,2020-11-20,17173.394,369.345
26984,HUN,2020-11-21,17628.554,381.87
26985,HUN,2020-11-22,18075.743000000002,393.36
26986,HUN,2020-11-23,18420.865,402.78
26987,HUN,2020-11-24,18827.578999999998,414.892
26988,HUN,2020-11-25,19221.56,425.86400000000003
26989,HUN,2020-11-26,19879.922,437.769
26990,HUN,2020-11-27,20541.699,451.74300000000005
26991,HUN,2020-11-28,21190.537,467.478
26992,HUN,2020-11-29,21896.412,483.626
26993,HUN,2020-11-30,22475.583,499.25699999999995
26994,HUN,2020-12-01,22884.575,515.1990000000001
26995,HUN,2020-12-02,23312.716,532.279
26996,HUN,2020-12-03,23999.545,551.119
26997,HUN,2020-12-04,24642.585,570.683
26998,HUN,2020-12-05,25214.511000000002,590.6619999999999
26999,HUN,2020-12-06,25907.757,607.431
27000,HUN,2020-12-07,26308.363999999998,619.439
27001,HUN,2020-12-08,26538.065,633.5169999999999
27002,HUN,2020-12-09,26871.49,650.08
27003,HUN,2020-12-10,27432.029,667.7810000000001
27004,HUN,2020-12-11,28073.517000000003,685.482
27005,HUN,2020-12-12,28595.962000000003,702.252
27006,HUN,2020-12-13,29025.862999999998,720.988
27007,HUN,2020-12-14,29385.064,738.068
27008,HUN,2020-12-15,29581.019,749.145
27009,HUN,2020-12-16,29871.278,764.051
27010,HUN,2020-12-17,30179.962000000003,780.303
27011,HUN,2020-12-18,30638.331000000002,799.66
27012,HUN,2020-12-19,31057.053,819.225
27013,HUN,2020-12-20,31364.185,838.375
27014,HUN,2020-12-21,31585.812,857.319
27015,HUN,2020-12-22,31713.965,875.952
27016,HUN,2020-12-23,31910.023999999998,891.893
27017,HUN,2020-12-24,32250.798,903.59
27018,HUN,2020-12-25,32520.975,914.3560000000001
27019,HUN,2020-12-26,32644.987,926.571
27020,HUN,2020-12-27,32717.241,936.5089999999999
27021,HUN,2020-12-28,32780.282,948.309
27022,HUN,2020-12-29,32873.654,961.87
27023,HUN,2020-12-30,33077.787000000004,976.052
27024,HUN,2020-12-31,33385.333,987.2310000000001
27025,HUN,2021-01-01,33671.451,1000.688
27026,HUN,2021-01-02,33817.407999999996,1012.4889999999999
27027,HUN,2021-01-03,33952.704,1023.1510000000001
27028,HUN,2021-01-04,34041.312999999995,1032.778
27029,HUN,2021-01-05,34131.372,1043.44
27030,HUN,2021-01-06,34343.269,1055.655
27031,HUN,2021-01-07,34660.856,1068.802
27032,HUN,2021-01-08,34961.777,1080.7060000000001
27033,HUN,2021-01-09,35242.926,1092.507
27034,HUN,2021-01-10,35426.977,1102.237
27035,HUN,2021-01-11,35573.866,1110.208
27036,HUN,2021-01-12,35645.913,1123.458
27037,HUN,2021-01-13,35786.488,1133.292
27038,HUN,2021-01-14,35985.86,1145.507
27039,HUN,2021-01-15,36142.479,1156.997
27040,HUN,2021-01-16,36291.335,1166.003
27041,HUN,2021-01-17,36419.797999999995,1173.974
27042,HUN,2021-01-18,36510.375,1181.013
27043,HUN,2021-01-19,36569.69,1192.503
27044,HUN,2021-01-20,36670.721,1202.337
27045,HUN,2021-01-21,36816.678,1212.482
27046,HUN,2021-01-22,36952.388,1222.627
27047,HUN,2021-01-23,37091.513,1232.253
27048,HUN,2021-01-24,37221.633,1238.879
27049,HUN,2021-01-25,37309.0,1244.675
27050,HUN,2021-01-26,37356.513999999996,1253.888
27051,HUN,2021-01-27,37460.443999999996,1262.687
27052,HUN,2021-01-28,37622.86,1272.3139999999999
27053,HUN,2021-01-29,37773.89,1280.906
27054,HUN,2021-01-30,37915.707,1290.119
27055,HUN,2021-01-31,38051.002,1296.433
27056,HUN,2021-02-01,38167.354,1302.0230000000001
27057,HUN,2021-02-02,38227.186,1310.097
27058,HUN,2021-02-03,38335.671,1318.6889999999999
27059,HUN,2021-02-04,38506.679,1328.316
27060,HUN,2021-02-05,38669.82,1338.461
27061,HUN,2021-02-06,38831.409,1348.398
27062,HUN,2021-02-07,38973.226,1355.023
27063,HUN,2021-02-08,39093.304,1361.7520000000002
27064,HUN,2021-02-09,39204.998,1371.4820000000002
27065,HUN,2021-02-10,39337.395,1381.6270000000002
27066,HUN,2021-02-11,39530.141,1391.668
27067,HUN,2021-02-12,39722.681000000004,1401.9160000000002
27068,HUN,2021-02-13,39931.782999999996,1411.543
27069,HUN,2021-02-14,40108.485,1418.789
27070,HUN,2021-02-15,40246.885,1423.5510000000002
27071,HUN,2021-02-16,40332.079,1432.35
27072,HUN,2021-02-17,40492.322,1442.08
27073,HUN,2021-02-18,40787.653,1452.846
27074,HUN,2021-02-19,41107.827000000005,1464.233
27075,HUN,2021-02-20,41417.858,1475.309
27076,HUN,2021-02-21,41719.296,1480.174
27077,HUN,2021-02-22,41990.818,1485.1429999999998
27078,HUN,2021-02-23,42159.342000000004,1495.805
27079,HUN,2021-02-24,42454.88,1506.364
27080,HUN,2021-02-25,42908.797,1518.786
27081,HUN,2021-02-26,43392.01,1531.5179999999998
27082,HUN,2021-02-27,43904.206,1542.594
27083,HUN,2021-02-28,44366.819,1550.047
27084,HUN,2021-03-01,44814.629,1558.743
27085,HUN,2021-03-02,45100.747,1572.2
27086,HUN,2021-03-03,45536.652,1586.2779999999998
27087,HUN,2021-03-04,46186.525,1602.0120000000002
27088,HUN,2021-03-05,46845.818,1616.815
27089,HUN,2021-03-06,47598.275,1631.9279999999999
27090,HUN,2021-03-07,48240.178,1643.108
27091,HUN,2021-03-08,48519.257000000005,1655.0120000000002
27092,HUN,2021-03-09,49191.489,1671.368
27093,HUN,2021-03-10,49776.664000000004,1689.8970000000002
27094,HUN,2021-03-11,50637.08900000001,1707.7020000000002
27095,HUN,2021-03-12,51569.871,1721.1589999999999
27096,HUN,2021-03-13,52547.475,1738.0320000000002
27097,HUN,2021-03-14,53464.937000000005,1754.8020000000001
27098,HUN,2021-03-15,54262.63,1768.362
27099,HUN,2021-03-16,54772.55,1783.165
27100,HUN,2021-03-17,55130.301,1803.351
27101,HUN,2021-03-18,55803.361,1824.779
27102,HUN,2021-03-19,56917.08900000001,1846.8270000000002
27103,HUN,2021-03-20,58069.428,1870.326
27104,ISL,2020-02-09,0.0,0.0
27105,ISL,2020-02-27,0.0,0.0
27106,ISL,2020-02-28,2.93,0.0
27107,ISL,2020-02-29,2.93,0.0
27108,ISL,2020-03-01,8.791,0.0
27109,ISL,2020-03-02,17.582,0.0
27110,ISL,2020-03-03,32.234,0.0
27111,ISL,2020-03-04,76.19,0.0
27112,ISL,2020-03-05,99.634,0.0
27113,ISL,2020-03-06,126.007,0.0
27114,ISL,2020-03-07,146.52,0.0
27115,ISL,2020-03-08,146.52,0.0
27116,ISL,2020-03-09,169.963,0.0
27117,ISL,2020-03-10,202.19799999999998,0.0
27118,ISL,2020-03-11,249.084,0.0
27119,ISL,2020-03-12,301.832,0.0
27120,ISL,2020-03-13,392.67400000000004,0.0
27121,ISL,2020-03-14,457.14300000000003,0.0
27122,ISL,2020-03-15,501.099,0.0
27123,ISL,2020-03-16,527.4730000000001,0.0
27124,ISL,2020-03-17,644.689,0.0
27125,ISL,2020-03-18,732.6010000000001,0.0
27126,ISL,2020-03-19,967.033,0.0
27127,ISL,2020-03-20,1198.535,0.0
27128,ISL,2020-03-21,1386.0810000000001,2.93
27129,ISL,2020-03-22,1664.469,2.93
27130,ISL,2020-03-23,1723.0770000000002,2.93
27131,ISL,2020-03-24,1898.901,5.861000000000001
27132,ISL,2020-03-25,2159.7070000000003,5.861000000000001
27133,ISL,2020-03-26,2350.183,5.861000000000001
27134,ISL,2020-03-27,2608.0589999999997,5.861000000000001
27135,ISL,2020-03-28,2821.978,5.861000000000001
27136,ISL,2020-03-29,2989.011,5.861000000000001
27137,ISL,2020-03-30,3182.4179999999997,5.861000000000001
27138,ISL,2020-03-31,3326.007,5.861000000000001
27139,ISL,2020-04-01,3575.092,5.861000000000001
27140,ISL,2020-04-02,3865.2009999999996,11.722000000000001
27141,ISL,2020-04-03,3997.07,11.722000000000001
27142,ISL,2020-04-04,4152.380999999999,11.722000000000001
27143,ISL,2020-04-05,4354.579000000001,11.722000000000001
27144,ISL,2020-04-06,4577.289000000001,17.582
27145,ISL,2020-04-07,4647.619000000001,17.582
27146,ISL,2020-04-08,4735.531,17.582
27147,ISL,2020-04-09,4829.304,17.582
27148,ISL,2020-04-10,4908.425,20.513
27149,ISL,2020-04-11,4949.451,23.443
27150,ISL,2020-04-12,4984.615,23.443
27151,ISL,2020-04-13,5013.919,23.443
27152,ISL,2020-04-14,5040.293,23.443
27153,ISL,2020-04-15,5060.806,23.443
27154,ISL,2020-04-16,5095.971,23.443
27155,ISL,2020-04-17,5139.927,26.374000000000002
27156,ISL,2020-04-18,5157.509,26.374000000000002
27157,ISL,2020-04-19,5189.744000000001,26.374000000000002
27158,ISL,2020-04-20,5195.604,29.304000000000002
27159,ISL,2020-04-21,5210.255999999999,29.304000000000002
27160,ISL,2020-04-22,5230.769,29.304000000000002
27161,ISL,2020-04-23,5242.491,29.304000000000002
27162,ISL,2020-04-24,5242.491,29.304000000000002
27163,ISL,2020-04-25,5245.420999999999,29.304000000000002
27164,ISL,2020-04-26,5251.281999999999,29.304000000000002
27165,ISL,2020-04-27,5251.281999999999,29.304000000000002
27166,ISL,2020-04-28,5260.073,29.304000000000002
27167,ISL,2020-04-29,5265.934,29.304000000000002
27168,ISL,2020-04-30,5265.934,29.304000000000002
27169,ISL,2020-05-01,5268.8640000000005,29.304000000000002
27170,ISL,2020-05-02,5268.8640000000005,29.304000000000002
27171,ISL,2020-05-03,5271.795,29.304000000000002
27172,ISL,2020-05-04,5271.795,29.304000000000002
27173,ISL,2020-05-05,5271.795,29.304000000000002
27174,ISL,2020-05-06,5271.795,29.304000000000002
27175,ISL,2020-05-07,5277.656,29.304000000000002
27176,ISL,2020-05-08,5277.656,29.304000000000002
27177,ISL,2020-05-09,5277.656,29.304000000000002
27178,ISL,2020-05-10,5277.656,29.304000000000002
27179,ISL,2020-05-11,5277.656,29.304000000000002
27180,ISL,2020-05-12,5277.656,29.304000000000002
27181,ISL,2020-05-13,5280.585999999999,29.304000000000002
27182,ISL,2020-05-14,5280.585999999999,29.304000000000002
27183,ISL,2020-05-15,5280.585999999999,29.304000000000002
27184,ISL,2020-05-16,5280.585999999999,29.304000000000002
27185,ISL,2020-05-17,5280.585999999999,29.304000000000002
27186,ISL,2020-05-18,5280.585999999999,29.304000000000002
27187,ISL,2020-05-19,5280.585999999999,29.304000000000002
27188,ISL,2020-05-20,5283.516,29.304000000000002
27189,ISL,2020-05-21,5283.516,29.304000000000002
27190,ISL,2020-05-22,5283.516,29.304000000000002
27191,ISL,2020-05-23,5286.446999999999,29.304000000000002
27192,ISL,2020-05-24,5286.446999999999,29.304000000000002
27193,ISL,2020-05-25,5286.446999999999,29.304000000000002
27194,ISL,2020-05-26,5286.446999999999,29.304000000000002
27195,ISL,2020-05-27,5289.3769999999995,29.304000000000002
27196,ISL,2020-05-28,5289.3769999999995,29.304000000000002
27197,ISL,2020-05-29,5289.3769999999995,29.304000000000002
27198,ISL,2020-05-30,5292.308000000001,29.304000000000002
27199,ISL,2020-05-31,5292.308000000001,29.304000000000002
27200,ISL,2020-06-01,5292.308000000001,29.304000000000002
27201,ISL,2020-06-02,5292.308000000001,29.304000000000002
27202,ISL,2020-06-03,5292.308000000001,29.304000000000002
27203,ISL,2020-06-04,5292.308000000001,29.304000000000002
27204,ISL,2020-06-05,5292.308000000001,29.304000000000002
27205,ISL,2020-06-06,5292.308000000001,29.304000000000002
27206,ISL,2020-06-07,5295.238,29.304000000000002
27207,ISL,2020-06-08,5295.238,29.304000000000002
27208,ISL,2020-06-09,5295.238,29.304000000000002
27209,ISL,2020-06-10,5295.238,29.304000000000002
27210,ISL,2020-06-11,5295.238,29.304000000000002
27211,ISL,2020-06-12,5295.238,29.304000000000002
27212,ISL,2020-06-13,5298.168000000001,29.304000000000002
27213,ISL,2020-06-14,5304.029,29.304000000000002
27214,ISL,2020-06-15,5306.96,29.304000000000002
27215,ISL,2020-06-16,5309.89,29.304000000000002
27216,ISL,2020-06-17,5309.89,29.304000000000002
27217,ISL,2020-06-18,5315.751,29.304000000000002
27218,ISL,2020-06-19,5318.681,29.304000000000002
27219,ISL,2020-06-20,5318.681,29.304000000000002
27220,ISL,2020-06-21,5318.681,29.304000000000002
27221,ISL,2020-06-22,5318.681,29.304000000000002
27222,ISL,2020-06-23,5318.681,29.304000000000002
27223,ISL,2020-06-24,5324.5419999999995,29.304000000000002
27224,ISL,2020-06-25,5327.473000000001,29.304000000000002
27225,ISL,2020-06-26,5333.3330000000005,29.304000000000002
27226,ISL,2020-06-27,5333.3330000000005,29.304000000000002
27227,ISL,2020-06-28,5336.264,29.304000000000002
27228,ISL,2020-06-29,5339.194,29.304000000000002
27229,ISL,2020-06-30,5345.055,29.304000000000002
27230,ISL,2020-07-01,5347.985,29.304000000000002
27231,ISL,2020-07-02,5362.637,29.304000000000002
27232,ISL,2020-07-03,5362.637,29.304000000000002
27233,ISL,2020-07-04,5362.637,29.304000000000002
27234,ISL,2020-07-05,5362.637,29.304000000000002
27235,ISL,2020-07-06,5368.4980000000005,29.304000000000002
27236,ISL,2020-07-07,5371.429,29.304000000000002
27237,ISL,2020-07-08,5371.429,29.304000000000002
27238,ISL,2020-07-09,5371.429,29.304000000000002
27239,ISL,2020-07-10,5371.429,29.304000000000002
27240,ISL,2020-07-11,5371.429,29.304000000000002
27241,ISL,2020-07-12,5371.429,29.304000000000002
27242,ISL,2020-07-13,5371.429,29.304000000000002
27243,ISL,2020-07-14,5377.289000000001,29.304000000000002
27244,ISL,2020-07-15,5377.289000000001,29.304000000000002
27245,ISL,2020-07-16,5380.22,29.304000000000002
27246,ISL,2020-07-17,5380.22,29.304000000000002
27247,ISL,2020-07-18,5386.081,29.304000000000002
27248,ISL,2020-07-19,5389.0109999999995,29.304000000000002
27249,ISL,2020-07-20,5389.0109999999995,29.304000000000002
27250,ISL,2020-07-21,5389.0109999999995,29.304000000000002
27251,ISL,2020-07-22,5391.941,29.304000000000002
27252,ISL,2020-07-23,5394.871999999999,29.304000000000002
27253,ISL,2020-07-24,5400.733,29.304000000000002
27254,ISL,2020-07-25,5400.733,29.304000000000002
27255,ISL,2020-07-26,5412.454000000001,29.304000000000002
27256,ISL,2020-07-27,5432.967,29.304000000000002
27257,ISL,2020-07-28,5441.758000000001,29.304000000000002
27258,ISL,2020-07-29,5453.48,29.304000000000002
27259,ISL,2020-07-30,5485.714,29.304000000000002
27260,ISL,2020-07-31,5523.81,29.304000000000002
27261,ISL,2020-08-01,5547.253000000001,29.304000000000002
27262,ISL,2020-08-02,5588.278,29.304000000000002
27263,ISL,2020-08-03,5611.722,29.304000000000002
27264,ISL,2020-08-04,5620.513000000001,29.304000000000002
27265,ISL,2020-08-05,5643.956,29.304000000000002
27266,ISL,2020-08-06,5661.5380000000005,29.304000000000002
27267,ISL,2020-08-07,5720.147,29.304000000000002
27268,ISL,2020-08-08,5728.938,29.304000000000002
27269,ISL,2020-08-09,5737.729,29.304000000000002
27270,ISL,2020-08-10,5749.451,29.304000000000002
27271,ISL,2020-08-11,5767.033,29.304000000000002
27272,ISL,2020-08-12,5778.755,29.304000000000002
27273,ISL,2020-08-13,5790.476,29.304000000000002
27274,ISL,2020-08-14,5810.9890000000005,29.304000000000002
27275,ISL,2020-08-15,5857.875,29.304000000000002
27276,ISL,2020-08-16,5893.04,29.304000000000002
27277,ISL,2020-08-17,5901.831999999999,29.304000000000002
27278,ISL,2020-08-18,5939.927,29.304000000000002
27279,ISL,2020-08-19,5963.37,29.304000000000002
27280,ISL,2020-08-20,5978.022,29.304000000000002
27281,ISL,2020-08-21,6007.326,29.304000000000002
27282,ISL,2020-08-22,6030.769,29.304000000000002
27283,ISL,2020-08-23,6048.352,29.304000000000002
27284,ISL,2020-08-24,6074.725,29.304000000000002
27285,ISL,2020-08-25,6086.446999999999,29.304000000000002
27286,ISL,2020-08-26,6101.099,29.304000000000002
27287,ISL,2020-08-27,6115.751,29.304000000000002
27288,ISL,2020-08-28,6130.403,29.304000000000002
27289,ISL,2020-08-29,6153.846,29.304000000000002
27290,ISL,2020-08-30,6168.4980000000005,29.304000000000002
27291,ISL,2020-08-31,6174.359,29.304000000000002
27292,ISL,2020-09-01,6200.733,29.304000000000002
27293,ISL,2020-09-02,6215.385,29.304000000000002
27294,ISL,2020-09-03,6235.897,29.304000000000002
27295,ISL,2020-09-04,6256.41,29.304000000000002
27296,ISL,2020-09-05,6259.340999999999,29.304000000000002
27297,ISL,2020-09-06,6273.993,29.304000000000002
27298,ISL,2020-09-07,6279.853,29.304000000000002
27299,ISL,2020-09-08,6300.366,29.304000000000002
27300,ISL,2020-09-09,6309.158,29.304000000000002
27301,ISL,2020-09-10,6320.879,29.304000000000002
27302,ISL,2020-09-11,6332.601,29.304000000000002
27303,ISL,2020-09-12,6335.531,29.304000000000002
27304,ISL,2020-09-13,6344.321999999999,29.304000000000002
27305,ISL,2020-09-14,6353.1140000000005,29.304000000000002
