date,new_cases_on_date,accumulated_cases,new_recoveries_on_date,accumulated_recoveries,new_hospitalized_on_date,accumulated_hospitalized,new_deaths_on_date,accumulated_deaths,new_vacc_first_dose_on_date,new_vacc_second_dose_on_date,accumulated_vaccination_first_dose,accumulated_vaccination_second_dose
2020-07-17,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,4.0,17.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,1.0,17.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,2.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,18.0,137.0,3.0,53.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,3.0,31.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,2.0,4.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,4.0,18.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,0.0,23.0,1.0,19.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,2.0,21.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,4.0,17.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,5.0,91.0,2.0,59.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,55.0,1271.0,20.0,347.0,7.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,3.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,0.0,4.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,5.0,19.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,4.0,15.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,44.0,933.0,26.0,464.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,93.0,586.0,26.0,263.0,10.0,160.0,1.0,16.0,0.0,0.0,0.0,0.0
2020-07-17,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-17,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,321.0,2083.0,133.0,602.0,30.0,357.0,3.0,72.0,0.0,0.0,0.0,0.0
2020-07-17,7.0,244.0,7.0,64.0,4.0,32.0,1.0,4.0,0.0,0.0,0.0,0.0
2020-07-17,225.0,5238.0,138.0,3126.0,39.0,436.0,3.0,100.0,0.0,0.0,0.0,0.0
2020-07-17,100.0,790.0,71.0,208.0,14.0,148.0,0.0,72.0,0.0,0.0,0.0,0.0
2020-07-17,44.0,107.0,10.0,56.0,6.0,52.0,1.0,8.0,0.0,0.0,0.0,0.0
2020-07-17,54.0,259.0,13.0,104.0,1.0,80.0,0.0,24.0,0.0,0.0,0.0,0.0
2020-07-17,47.0,192.0,12.0,72.0,10.0,64.0,1.0,8.0,0.0,0.0,0.0,0.0
2020-07-17,135.0,572.0,46.0,211.0,12.0,172.0,2.0,52.0,0.0,0.0,0.0,0.0
2020-07-17,36.0,421.0,25.0,181.0,5.0,48.0,0.0,12.0,0.0,0.0,0.0,0.0
2020-07-17,35.0,130.0,5.0,28.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,38.0,199.0,13.0,88.0,2.0,64.0,0.0,12.0,0.0,0.0,0.0,0.0
2020-07-17,94.0,668.0,20.0,83.0,17.0,56.0,0.0,8.0,0.0,0.0,0.0,0.0
2020-07-17,86.0,492.0,16.0,204.0,6.0,92.0,0.0,24.0,0.0,0.0,0.0,0.0
2020-07-17,40.0,107.0,7.0,32.0,4.0,16.0,1.0,4.0,0.0,0.0,0.0,0.0
2020-07-17,26.0,102.0,2.0,36.0,10.0,48.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-17,114.0,533.0,41.0,245.0,16.0,148.0,0.0,24.0,0.0,0.0,0.0,0.0
2020-07-17,4.0,30.0,2.0,17.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,12.0,56.0,6.0,40.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,10.0,95.0,8.0,44.0,0.0,36.0,0.0,8.0,0.0,0.0,0.0,0.0
2020-07-17,33.0,93.0,2.0,36.0,9.0,32.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-17,175.0,975.0,55.0,325.0,18.0,160.0,3.0,40.0,0.0,0.0,0.0,0.0
2020-07-17,17.0,157.0,4.0,80.0,2.0,28.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-17,18.0,44.0,2.0,36.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,150.0,708.0,53.0,238.0,17.0,180.0,2.0,32.0,0.0,0.0,0.0,0.0
2020-07-17,82.0,496.0,33.0,144.0,11.0,96.0,2.0,20.0,0.0,0.0,0.0,0.0
2020-07-17,74.0,457.0,23.0,80.0,15.0,80.0,4.0,28.0,0.0,0.0,0.0,0.0
2020-07-17,103.0,484.0,23.0,156.0,13.0,128.0,1.0,44.0,0.0,0.0,0.0,0.0
2020-07-17,55.0,330.0,10.0,103.0,2.0,76.0,1.0,24.0,0.0,0.0,0.0,0.0
2020-07-17,5.0,44.0,3.0,18.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,5.0,57.0,2.0,18.0,0.0,17.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-17,102.0,519.0,36.0,202.0,4.0,120.0,0.0,28.0,0.0,0.0,0.0,0.0
2020-07-17,37.0,173.0,21.0,48.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,17.0,129.0,13.0,16.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,14.0,55.0,2.0,20.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,22.0,136.0,0.0,67.0,1.0,24.0,0.0,8.0,0.0,0.0,0.0,0.0
2020-07-17,12.0,53.0,2.0,28.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,12.0,44.0,2.0,32.0,1.0,36.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-17,28.0,144.0,9.0,52.0,2.0,32.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-17,4.0,20.0,1.0,12.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,4.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,7.0,97.0,4.0,36.0,2.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,23.0,201.0,18.0,64.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,6.0,90.0,4.0,57.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,2.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,2.0,25.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,154.0,1851.0,185.0,1130.0,17.0,168.0,2.0,20.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,38.0,4.0,31.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,28.0,3.0,19.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,17.0,222.0,11.0,100.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,7.0,46.0,8.0,12.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,4.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,55.0,3.0,42.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,6.0,50.0,9.0,20.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,9.0,131.0,10.0,87.0,0.0,12.0,1.0,8.0,0.0,0.0,0.0,0.0
2020-07-24,8.0,20.0,2.0,20.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,34.0,296.0,24.0,141.0,0.0,24.0,0.0,12.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,4.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,2.0,17.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,4.0,35.0,4.0,22.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,4.0,29.0,4.0,23.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,5.0,18.0,2.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,4.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,7.0,44.0,3.0,17.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,2.0,18.0,6.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,24.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,46.0,2.0,34.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,2.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,2.0,36.0,1.0,27.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,158.0,1.0,120.0,0.0,29.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,25.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,4.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,6.0,68.0,5.0,20.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,2.0,4.0,2.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,2.0,23.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,2.0,23.0,2.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,5.0,32.0,2.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,6.0,47.0,2.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,4.0,2.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,2.0,4.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,42.0,2.0,32.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,2.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,5.0,4.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,69.0,7.0,31.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,16.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,7.0,24.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,4.0,24.0,2.0,4.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,7.0,99.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,23.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,27.0,2.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,7.0,117.0,3.0,46.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,6.0,25.0,2.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,2.0,21.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,13.0,94.0,8.0,37.0,2.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,33.0,5.0,19.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,5.0,36.0,4.0,24.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,5.0,82.0,3.0,45.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,7.0,98.0,4.0,58.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,22.0,6.0,17.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,5.0,206.0,7.0,144.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,82.0,4.0,46.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,7.0,382.0,5.0,52.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,7.0,187.0,7.0,103.0,2.0,31.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,4.0,40.0,3.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,18.0,137.0,17.0,72.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,6.0,104.0,5.0,51.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,28.0,5.0,18.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,4.0,35.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,6.0,48.0,2.0,15.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,9.0,135.0,6.0,65.0,2.0,28.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,7.0,200.0,5.0,109.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,4.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,2.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,9.0,40.0,10.0,24.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,23.0,131.0,12.0,24.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,12.0,111.0,9.0,64.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,23.0,310.0,26.0,162.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,24.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,6.0,151.0,7.0,89.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,37.0,4.0,29.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,17.0,44.0,5.0,36.0,1.0,32.0,0.0,12.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,24.0,2.0,24.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,27.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,2.0,26.0,1.0,18.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,4.0,31.0,5.0,16.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,6.0,103.0,5.0,75.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,9.0,63.0,11.0,52.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,39.0,506.0,42.0,308.0,1.0,36.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,4.0,16.0,2.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,5.0,18.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,314.0,7.0,281.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,53.0,436.0,52.0,231.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,16.0,3.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,4.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,48.0,5.0,34.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,2.0,4.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,32.0,4.0,22.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,2.0,40.0,2.0,23.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,4.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,4.0,17.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,19.0,4.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,2.0,4.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,4.0,262.0,5.0,221.0,0.0,31.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,14.0,112.0,17.0,63.0,0.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0
2020-07-24,46.0,974.0,32.0,587.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,2.0,4.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,4.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,17.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,30.0,6.0,23.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,2.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,4.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,1.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,4.0,33.0,4.0,15.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,4.0,15.0,2.0,4.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,10.0,39.0,5.0,20.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,25.0,251.0,33.0,155.0,0.0,24.0,1.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,4.0,16.0,5.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,31.0,420.0,32.0,246.0,0.0,36.0,0.0,8.0,0.0,0.0,0.0,0.0
2020-07-24,11.0,28.0,7.0,20.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,7.0,146.0,7.0,86.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,13.0,111.0,9.0,57.0,3.0,20.0,1.0,12.0,0.0,0.0,0.0,0.0
2020-07-24,12.0,129.0,16.0,52.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,43.0,226.0,19.0,48.0,3.0,40.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,110.0,1664.0,72.0,875.0,20.0,64.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,16.0,184.0,27.0,98.0,1.0,28.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,59.0,505.0,55.0,189.0,9.0,60.0,3.0,20.0,0.0,0.0,0.0,0.0
2020-07-24,34.0,286.0,36.0,139.0,0.0,32.0,0.0,8.0,0.0,0.0,0.0,0.0
2020-07-24,24.0,155.0,33.0,81.0,1.0,32.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,30.0,246.0,27.0,143.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,7.0,213.0,7.0,135.0,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,7.0,107.0,6.0,55.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,6.0,276.0,6.0,104.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,9.0,49.0,18.0,28.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,592.0,9563.0,484.0,5589.0,112.0,827.0,8.0,192.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,4.0,5.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,5.0,23.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,24.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,7.0,33.0,11.0,20.0,2.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,29.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,3.0,4.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,4.0,22.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
